method,cell,content,style,hit
cast,000000009448__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000009448,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000009448__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000009448,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000009448__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000009448,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000009448__Romanticism__gustave-dore_paradise-lost-4,000000009448,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000009448__Symbolism__nicholas-roerich_language-of-forest-1922,000000009448,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000009448__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000009448,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000072795__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000072795,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000072795__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000072795,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000072795__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000072795,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,1
cast,000000072795__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000072795,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000072795__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000072795,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000072795__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000072795,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000072795__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000072795,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000072795__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000072795,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000072795__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000072795,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
cast,000000072795__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000072795,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000072795__Minimalism__mario-schifano_untitled-1963,000000072795,Minimalism__mario-schifano_untitled-1963,0
cast,000000072795__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000072795,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000072795__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000072795,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000072795__Pop_Art__peter-max_composition-red-green-1979,000000072795,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000072795__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000072795,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,1
cast,000000072795__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000072795,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000072795__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000072795,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000072795__Romanticism__gustave-dore_paradise-lost-4,000000072795,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000072795__Symbolism__nicholas-roerich_language-of-forest-1922,000000072795,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000072795__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000072795,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000078420__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000078420,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000078420__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000078420,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000078420__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000078420,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000078420__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000078420,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000078420__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000078420,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000078420__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000078420,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000078420__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000078420,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000078420__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000078420,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000078420__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000078420,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000078420__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000078420,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000078420__Minimalism__mario-schifano_untitled-1963,000000078420,Minimalism__mario-schifano_untitled-1963,0
cast,000000078420__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000078420,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000078420__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000078420,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000078420__Pop_Art__peter-max_composition-red-green-1979,000000078420,Pop_Art__peter-max_composition-red-green-1979,1
cast,000000078420__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000078420,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000078420__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000078420,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000078420__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000078420,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000078420__Romanticism__gustave-dore_paradise-lost-4,000000078420,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000078420__Symbolism__nicholas-roerich_language-of-forest-1922,000000078420,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000078420__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000078420,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000085682__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000085682,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000085682__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000085682,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000085682__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000085682,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000085682__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000085682,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000085682__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000085682,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000085682__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000085682,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000085682__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000085682,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000085682__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000085682,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000085682__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000085682,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
cast,000000085682__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000085682,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000085682__Minimalism__mario-schifano_untitled-1963,000000085682,Minimalism__mario-schifano_untitled-1963,0
cast,000000085682__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000085682,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000085682__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000085682,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,1
cast,000000085682__Pop_Art__peter-max_composition-red-green-1979,000000085682,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000085682__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000085682,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000085682__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000085682,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),1
cast,000000085682__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000085682,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,1
cast,000000085682__Romanticism__gustave-dore_paradise-lost-4,000000085682,Romanticism__gustave-dore_paradise-lost-4,1
cast,000000085682__Symbolism__nicholas-roerich_language-of-forest-1922,000000085682,Symbolism__nicholas-roerich_language-of-forest-1922,1
cast,000000085682__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000085682,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000094157__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000094157,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000094157__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000094157,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000094157__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000094157,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000094157__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000094157,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0
cast,000000094157__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000094157,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000094157__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000094157,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000094157__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000094157,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000094157__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000094157,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000094157__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000094157,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
cast,000000094157__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000094157,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000094157__Minimalism__mario-schifano_untitled-1963,000000094157,Minimalism__mario-schifano_untitled-1963,0
cast,000000094157__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000094157,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000094157__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000094157,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,1
cast,000000094157__Pop_Art__peter-max_composition-red-green-1979,000000094157,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000094157__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000094157,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000094157__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000094157,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000094157__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000094157,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000094157__Romanticism__gustave-dore_paradise-lost-4,000000094157,Romanticism__gustave-dore_paradise-lost-4,1
cast,000000094157__Symbolism__nicholas-roerich_language-of-forest-1922,000000094157,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000094157__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000094157,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000098633__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000098633,Abstract_Expressionism__paul-jenkins_not_detected_235703,1
cast,000000098633__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000098633,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000098633__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000098633,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000098633__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000098633,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000098633__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000098633,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000098633__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000098633,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000098633__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000098633,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000098633__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000098633,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000098633__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000098633,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000098633__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000098633,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000098633__Minimalism__mario-schifano_untitled-1963,000000098633,Minimalism__mario-schifano_untitled-1963,0
cast,000000098633__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000098633,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000098633__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000098633,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000098633__Pop_Art__peter-max_composition-red-green-1979,000000098633,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000098633__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000098633,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000098633__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000098633,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000098633__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000098633,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000098633__Romanticism__gustave-dore_paradise-lost-4,000000098633,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000098633__Symbolism__nicholas-roerich_language-of-forest-1922,000000098633,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000098633__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000098633,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000106912__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000106912,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000106912__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000106912,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000106912__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000106912,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000106912__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000106912,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000106912__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000106912,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000106912__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000106912,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000106912__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000106912,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000106912__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000106912,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000106912__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000106912,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000106912__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000106912,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000106912__Minimalism__mario-schifano_untitled-1963,000000106912,Minimalism__mario-schifano_untitled-1963,0
cast,000000106912__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000106912,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000106912__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000106912,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000106912__Pop_Art__peter-max_composition-red-green-1979,000000106912,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000106912__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000106912,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000106912__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000106912,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),1
cast,000000106912__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000106912,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000106912__Romanticism__gustave-dore_paradise-lost-4,000000106912,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000106912__Symbolism__nicholas-roerich_language-of-forest-1922,000000106912,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000106912__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000106912,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000116208__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000116208,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000116208__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000116208,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000116208__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000116208,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,1
cast,000000116208__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000116208,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,1
cast,000000116208__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000116208,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000116208__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000116208,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000116208__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000116208,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000116208__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000116208,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000116208__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000116208,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,1
cast,000000116208__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000116208,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000116208__Minimalism__mario-schifano_untitled-1963,000000116208,Minimalism__mario-schifano_untitled-1963,0
cast,000000116208__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000116208,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000116208__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000116208,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,1
cast,000000116208__Pop_Art__peter-max_composition-red-green-1979,000000116208,Pop_Art__peter-max_composition-red-green-1979,0
cast,000000116208__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000116208,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0
cast,000000116208__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000116208,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000116208__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000116208,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000116208__Romanticism__gustave-dore_paradise-lost-4,000000116208,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000116208__Symbolism__nicholas-roerich_language-of-forest-1922,000000116208,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000116208__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000116208,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000135872__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000135872,Abstract_Expressionism__paul-jenkins_not_detected_235703,0
cast,000000135872__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000135872,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000135872__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000135872,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000135872__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000135872,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0
cast,000000135872__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000135872,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0
cast,000000135872__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000135872,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0
cast,000000135872__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000135872,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0
cast,000000135872__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000135872,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0
cast,000000135872__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000135872,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0
cast,000000135872__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000135872,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0
cast,000000135872__Minimalism__mario-schifano_untitled-1963,000000135872,Minimalism__mario-schifano_untitled-1963,1
cast,000000135872__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000135872,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0
cast,000000135872__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000135872,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0
cast,000000135872__Pop_Art__peter-max_composition-red-green-1979,000000135872,Pop_Art__peter-max_composition-red-green-1979,1
cast,000000135872__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000135872,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,1
cast,000000135872__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000135872,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0
cast,000000135872__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000135872,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0
cast,000000135872__Romanticism__gustave-dore_paradise-lost-4,000000135872,Romanticism__gustave-dore_paradise-lost-4,0
cast,000000135872__Symbolism__nicholas-roerich_language-of-forest-1922,000000135872,Symbolism__nicholas-roerich_language-of-forest-1922,0
cast,000000135872__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000135872,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0
cast,000000196442__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000196442,Abstract_Expressionism__paul-jenkins_not_detected_235703,1
cast,000000196442__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000196442,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0
cast,000000196442__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000196442,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0
cast,000000196442__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000196442,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0
