method,output,cell,content,style,ssim,lpips,e_ssim,l_c,l_s
stytr2,000000235857__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,000000235857__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000235857,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.4948488175868988,0.5688563585281372,0.3344636392121474,2.4472742080688477,2.1796231269836426
stytr2,000000235857__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,000000235857__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000235857,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.6266878247261047,0.4001062512397766,0.540589721676008,1.8119351863861084,0.6344054341316223
stytr2,000000235857__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,000000235857__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000235857,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.3402539789676666,0.5193220973014832,0.35784985325405544,2.440311908721924,0.7485643029212952
stytr2,000000235857__Romanticism__gustave-dore_paradise-lost-4.jpg,000000235857__Romanticism__gustave-dore_paradise-lost-4,000000235857,Romanticism__gustave-dore_paradise-lost-4,0.42872104048728943,0.6028728485107422,0.3843498510723959,2.3781309127807617,1.0194916725158691
stytr2,000000235857__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,000000235857__Symbolism__nicholas-roerich_language-of-forest-1922,000000235857,Symbolism__nicholas-roerich_language-of-forest-1922,0.5296725630760193,0.6036410331726074,0.4619555199041474,2.430990695953369,1.5361354351043701
stytr2,000000235857__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,000000235857__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000235857,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.42442062497138977,0.5707783102989197,0.35519966538161646,2.4899063110351562,2.338487386703491
stytr2,000000272364__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,000000272364__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000272364,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.4423500597476959,0.4818548858165741,0.354722636023743,2.342167377471924,1.0809519290924072
stytr2,000000272364__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,000000272364__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000272364,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.5131614208221436,0.41623562574386597,0.49785149822810293,1.9416444301605225,1.5365734100341797
stytr2,000000272364__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,000000272364__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000272364,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.2934383451938629,0.5729234218597412,0.3598139609761425,2.525463819503784,1.0444819927215576
stytr2,000000272364__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,000000272364__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000272364,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.275837779045105,0.793513834476471,0.24806453408411225,3.2918505668640137,0.8378422260284424
stytr2,000000272364__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,000000272364__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000272364,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.5004990100860596,0.6468786597251892,0.5004491329594485,1.9317423105239868,0.6475473642349243
stytr2,000000272364__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,000000272364__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000272364,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.6055269837379456,0.4487129747867584,0.5295908759747199,2.1135895252227783,1.4636272192001343
stytr2,000000272364__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,000000272364__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000272364,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.4864669740200043,0.5730167627334595,0.4583561962706202,2.191457748413086,0.899375319480896
stytr2,000000272364__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,000000272364__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000272364,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.6357277035713196,0.4224277138710022,0.5705059113968477,2.116311550140381,2.857969284057617
stytr2,000000272364__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,000000272364__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000272364,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.5013174414634705,0.5363779067993164,0.41079998622046093,2.2938950061798096,1.0015076398849487
stytr2,000000272364__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,000000272364__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000272364,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.49508392810821533,0.4389590620994568,0.44506154586091295,2.0985524654388428,1.6664968729019165
stytr2,000000272364__Minimalism__mario-schifano_untitled-1963.jpg,000000272364__Minimalism__mario-schifano_untitled-1963,000000272364,Minimalism__mario-schifano_untitled-1963,0.20595373213291168,1.0373413562774658,0.14506996092946745,3.319610118865967,1.524035930633545
stytr2,000000272364__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,000000272364__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000272364,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.5505912899971008,0.5139128565788269,0.3881608940462162,2.4693727493286133,0.7610526084899902
stytr2,000000272364__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,000000272364__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000272364,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.5436363816261292,0.487302303314209,0.37550185407622083,2.480433702468872,2.6466641426086426
stytr2,000000272364__Pop_Art__peter-max_composition-red-green-1979.jpg,000000272364__Pop_Art__peter-max_composition-red-green-1979,000000272364,Pop_Art__peter-max_composition-red-green-1979,0.42001911997795105,0.4922771453857422,0.3176164562052654,2.5504493713378906,2.1927642822265625
stytr2,000000272364__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,000000272364__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000272364,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.5823730230331421,0.5490031242370605,0.4175042283116358,2.503882884979248,2.164029121398926
stytr2,000000272364__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,000000272364__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000272364,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.6831676363945007,0.41074520349502563,0.5916077180738173,1.8534157276153564,0.7976129651069641
stytr2,000000272364__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,000000272364__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000272364,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.2979632616043091,0.5704090595245361,0.35806628795417433,2.370704412460327,0.7406400442123413
stytr2,000000272364__Romanticism__gustave-dore_paradise-lost-4.jpg,000000272364__Romanticism__gustave-dore_paradise-lost-4,000000272364,Romanticism__gustave-dore_paradise-lost-4,0.4148932695388794,0.521490752696991,0.3882814274835936,2.483595609664917,1.1353038549423218
stytr2,000000272364__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,000000272364__Symbolism__nicholas-roerich_language-of-forest-1922,000000272364,Symbolism__nicholas-roerich_language-of-forest-1922,0.5997815728187561,0.4607589542865753,0.5604315805496333,2.123763084411621,1.3634737730026245
stytr2,000000272364__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,000000272364__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000272364,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.5674875378608704,0.48104456067085266,0.48386033906610504,2.1801884174346924,2.0369181632995605
stytr2,000000273132__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,000000273132__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000273132,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.6372941136360168,0.4328455924987793,0.707657480110538,2.0323221683502197,1.029557466506958
stytr2,000000273132__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,000000273132__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000273132,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.7273962497711182,0.4443284273147583,0.6312311677561995,1.8747304677963257,1.4968140125274658
stytr2,000000273132__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,000000273132__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000273132,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.5418933629989624,0.5209249258041382,0.6636847166803482,2.113776445388794,0.9187074899673462
stytr2,000000273132__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,000000273132__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000273132,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.5112869143486023,0.8370072245597839,0.45825936392595357,2.824845790863037,0.8799185752868652
stytr2,000000273132__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,000000273132__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000273132,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.8104836344718933,0.5485804080963135,0.8120234826289405,1.596112608909607,0.848913848400116
stytr2,000000273132__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473.jpg,000000273132__Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,000000273132,Early_Renaissance__pietro-perugino_st-jerome-who-attends-two-unfairly-hanged-1473,0.5790124535560608,0.5412524938583374,0.44433895483514513,2.2499499320983887,1.6150544881820679
stytr2,000000273132__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918.jpg,000000273132__Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,000000273132,Expressionism__amedeo-modigliani_germaine-survage-with-earrings-1918,0.6642404198646545,0.6389069557189941,0.617455050488743,1.9943612813949585,0.997450590133667
stytr2,000000273132__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505.jpg,000000273132__High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,000000273132,High_Renaissance__raphael_madonna-and-child-enthroned-with-saints-1505,0.5851253867149353,0.4870227575302124,0.4939701910978132,2.1358566284179688,2.4536666870117188
stytr2,000000273132__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890.jpg,000000273132__Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,000000273132,Impressionism__pierre-auguste-renoir_leaving-the-bath-1890,0.7156526446342468,0.5994315147399902,0.6135495207846495,2.1529903411865234,1.0329554080963135
stytr2,000000273132__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566.jpg,000000273132__Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,000000273132,Mannerism_Late_Renaissance__tintoretto_st-mark-rescuing-a-saracen-from-shipwreck-1566,0.493460088968277,0.5053643584251404,0.4547941413708135,2.083937644958496,1.903066873550415
stytr2,000000273132__Minimalism__mario-schifano_untitled-1963.jpg,000000273132__Minimalism__mario-schifano_untitled-1963,000000273132,Minimalism__mario-schifano_untitled-1963,0.4377025067806244,0.9483944773674011,0.4026747227473131,2.771773338317871,1.3913023471832275
stytr2,000000273132__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,000000273132__Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,000000273132,Naive_Art_Primitivism__marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping,0.47378861904144287,0.5113832950592041,0.23170151233367053,2.0565059185028076,0.9234030842781067
stytr2,000000273132__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507.jpg,000000273132__Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,000000273132,Northern_Renaissance__albrecht-durer_lamentation-over-christ-1507,0.3526255786418915,0.49557799100875854,0.18931075105958667,2.0963134765625,2.846616506576538
stytr2,000000273132__Pop_Art__peter-max_composition-red-green-1979.jpg,000000273132__Pop_Art__peter-max_composition-red-green-1979,000000273132,Pop_Art__peter-max_composition-red-green-1979,0.5382353663444519,0.5328453183174133,0.4992395518984545,2.5881402492523193,2.0691449642181396
stytr2,000000273132__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887.jpg,000000273132__Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,000000273132,Post_Impressionism__vincent-van-gogh_restaurant-de-la-sirene-at-asnieres-1887,0.46731817722320557,0.5827815532684326,0.22969522092404157,2.044509172439575,2.1920523643493652
stytr2,000000273132__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1).jpg,000000273132__Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),000000273132,Realism__vincent-van-gogh_cottage-with-peasant-coming-home-1885(1),0.7461857199668884,0.39627382159233093,0.6023582697758538,1.6260299682617188,0.681084394454956
stytr2,000000273132__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff.jpg,000000273132__Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,000000273132,Rococo__dmitry-levitzky_portrait-of-baron-a-n-stroganoff,0.5171915888786316,0.5755456686019897,0.6784500798084735,2.2188639640808105,0.7520266175270081
stytr2,000000273132__Romanticism__gustave-dore_paradise-lost-4.jpg,000000273132__Romanticism__gustave-dore_paradise-lost-4,000000273132,Romanticism__gustave-dore_paradise-lost-4,0.4505448341369629,0.4882800281047821,0.38521304707426773,2.0728306770324707,1.0950690507888794
stytr2,000000273132__Symbolism__nicholas-roerich_language-of-forest-1922.jpg,000000273132__Symbolism__nicholas-roerich_language-of-forest-1922,000000273132,Symbolism__nicholas-roerich_language-of-forest-1922,0.6170581579208374,0.5317707061767578,0.4503165645977533,2.1248791217803955,1.4828966856002808
stytr2,000000273132__Ukiyo_e__kitagawa-utamaro_not_detected_233134.jpg,000000273132__Ukiyo_e__kitagawa-utamaro_not_detected_233134,000000273132,Ukiyo_e__kitagawa-utamaro_not_detected_233134,0.5707465410232544,0.5454381108283997,0.465472844880553,2.103935718536377,2.00409197807312
stytr2,000000277051__Abstract_Expressionism__paul-jenkins_not_detected_235703.jpg,000000277051__Abstract_Expressionism__paul-jenkins_not_detected_235703,000000277051,Abstract_Expressionism__paul-jenkins_not_detected_235703,0.674290657043457,0.48000919818878174,0.7165409554747886,1.939021348953247,0.9240179657936096
stytr2,000000277051__Art_Nouveau_Modern__nicholas-roerich_oze-1914.jpg,000000277051__Art_Nouveau_Modern__nicholas-roerich_oze-1914,000000277051,Art_Nouveau_Modern__nicholas-roerich_oze-1914,0.7010690569877625,0.4375441074371338,0.5824287522633965,1.737148404121399,1.2838822603225708
stytr2,000000277051__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641.jpg,000000277051__Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,000000277051,Baroque__rembrandt_portrait-of-nicolas-van-bambeeck-1641,0.5988020300865173,0.5829532146453857,0.6617130836602594,2.1058783531188965,0.9653437733650208
stytr2,000000277051__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978.jpg,000000277051__Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,000000277051,Color_Field_Painting__leon-berkowitz_dark-light-rose-gold-1978,0.561499297618866,0.6790605783462524,0.4154377426379214,2.867279052734375,0.8913681507110596
stytr2,000000277051__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,000000277051__Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,000000277051,Cubism__salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter,0.7788376808166504,0.7324225306510925,0.7597980194274978,1.6537796258926392,0.6120654344558716
