method,content,style,ocr_sim,n_gt
cast,7124,chinese_landscape__142574,0.1271,17
stytr2,7124,chinese_landscape__142578,0.1241,17
adain,7124,chinese_landscape__142578,0.0588,17
sanet,7124,chinese_landscape__142578,0.1194,17
cast,7124,chinese_landscape__142578,0.1271,17
stytr2,7124,chinese_landscape__144829,0.1241,17
adain,7124,chinese_landscape__144829,0.0588,17
sanet,7124,chinese_landscape__144829,0.1148,17
cast,7124,chinese_landscape__144829,0.1729,17
stytr2,7124,chinese_landscape__148342,0.1329,17
adain,7124,chinese_landscape__148342,0.0588,17
sanet,7124,chinese_landscape__148342,0.1241,17
cast,7124,chinese_landscape__148342,0.1271,17
stytr2,7124,mural__img_1082crop_1_0,0.1241,17
adain,7124,mural__img_1082crop_1_0,0.049,17
sanet,7124,mural__img_1082crop_1_0,0.1028,17
cast,7124,mural__img_1082crop_1_0,0.1329,17
stytr2,7124,mural__img_1224crop_0_0,0.1222,17
adain,7124,mural__img_1224crop_0_0,0.0,17
sanet,7124,mural__img_1224crop_0_0,0.049,17
cast,7124,mural__img_1224crop_0_0,0.1222,17
stytr2,7124,mural__img_1224crop_1_1,0.1329,17
adain,7124,mural__img_1224crop_1_1,0.0,17
sanet,7124,mural__img_1224crop_1_1,0.0588,17
cast,7124,mural__img_1224crop_1_1,0.1222,17
stytr2,7124,mural__img_16crop_0_0,0.1148,17
adain,7124,mural__img_16crop_0_0,0.0,17
sanet,7124,mural__img_16crop_0_0,0.0749,17
cast,7124,mural__img_16crop_0_0,0.1286,17
stytr2,7124,mural__img_276crop_1_0,0.0934,17
adain,7124,mural__img_276crop_1_0,0.0,17
sanet,7124,mural__img_276crop_1_0,0.0588,17
cast,7124,mural__img_276crop_1_0,0.1222,17
stytr2,7124,mural__img_326crop_1_1,0.1194,17
adain,7124,mural__img_326crop_1_1,0.0,17
sanet,7124,mural__img_326crop_1_1,0.0588,17
cast,7124,mural__img_326crop_1_1,0.1329,17
stytr2,7124,mural__img_327crop_0_1,0.1329,17
adain,7124,mural__img_327crop_0_1,0.0353,17
sanet,7124,mural__img_327crop_0_1,0.112,17
cast,7124,mural__img_327crop_0_1,0.1222,17
stytr2,7124,mural__img_536crop_1_0,0.1329,17
adain,7124,mural__img_536crop_1_0,0.0471,17
sanet,7124,mural__img_536crop_1_0,0.0588,17
cast,7124,mural__img_536crop_1_0,0.1329,17
stytr2,7124,mural__img_593crop_0_0,0.1329,17
adain,7124,mural__img_593crop_0_0,0.0471,17
sanet,7124,mural__img_593crop_0_0,0.0588,17
cast,7124,mural__img_593crop_0_0,0.1222,17
stytr2,7124,mural__img_739crop_1_1,0.1286,17
adain,7124,mural__img_739crop_1_1,0.0,17
sanet,7124,mural__img_739crop_1_1,0.0588,17
cast,7124,mural__img_739crop_1_1,0.1123,17
stytr2,7124,western_painting__met_359775,0.1241,17
adain,7124,western_painting__met_359775,0.0588,17
sanet,7124,western_painting__met_359775,0.109,17
cast,7124,western_painting__met_359775,0.1271,17
stytr2,7124,western_painting__met_383787,0.1241,17
adain,7124,western_painting__met_383787,0.0,17
sanet,7124,western_painting__met_383787,0.139,17
cast,7124,western_painting__met_383787,0.1329,17
stytr2,7124,western_painting__met_406721,0.1187,17
adain,7124,western_painting__met_406721,0.0471,17
sanet,7124,western_painting__met_406721,0.1081,17
cast,7124,western_painting__met_406721,0.1334,17
stytr2,7124,western_painting__met_437769,0.1225,17
adain,7124,western_painting__met_437769,0.0588,17
sanet,7124,western_painting__met_437769,0.0588,17
cast,7124,western_painting__met_437769,0.1222,17
stytr2,7124,western_painting__met_437967,0.1241,17
adain,7124,western_painting__met_437967,0.0588,17
sanet,7124,western_painting__met_437967,0.0993,17
cast,7124,western_painting__met_437967,0.1329,17
stytr2,7124,western_painting__met_439405,0.0832,17
adain,7124,western_painting__met_439405,0.0,17
sanet,7124,western_painting__met_439405,0.0588,17
cast,7124,western_painting__met_439405,0.1123,17
stytr2,7124,western_painting__met_649693,0.1776,17
adain,7124,western_painting__met_649693,0.0588,17
sanet,7124,western_painting__met_649693,0.108,17
cast,7124,western_painting__met_649693,0.1329,17
stytr2,7124,western_painting__met_739494,0.1135,17
adain,7124,western_painting__met_739494,0.0353,17
sanet,7124,western_painting__met_739494,0.0588,17
cast,7124,western_painting__met_739494,0.1329,17
stytr2,7124,western_painting__met_787672,0.1241,17
adain,7124,western_painting__met_787672,0.0588,17
sanet,7124,western_painting__met_787672,0.0588,17
cast,7124,western_painting__met_787672,0.1329,17
stytr2,7124,western_painting__met_788182,0.1241,17
adain,7124,western_painting__met_788182,0.0588,17
sanet,7124,western_painting__met_788182,0.0983,17
cast,7124,western_painting__met_788182,0.1329,17
stytr2,7162,chinese_landscape__130942,0.1131,12
adain,7162,chinese_landscape__130942,0.0,12
sanet,7162,chinese_landscape__130942,0.0877,12
cast,7162,chinese_landscape__130942,0.4398,12
stytr2,7162,chinese_landscape__132834,0.4467,12
adain,7162,chinese_landscape__132834,0.0,12
sanet,7162,chinese_landscape__132834,0.4189,12
cast,7162,chinese_landscape__132834,0.4189,12
stytr2,7162,chinese_landscape__132836,0.3745,12
adain,7162,chinese_landscape__132836,0.0,12
sanet,7162,chinese_landscape__132836,0.0952,12
cast,7162,chinese_landscape__132836,0.4114,12
stytr2,7162,chinese_landscape__132840,0.4467,12
adain,7162,chinese_landscape__132840,0.3076,12
sanet,7162,chinese_landscape__132840,0.2922,12
cast,7162,chinese_landscape__132840,0.4467,12
stytr2,7162,chinese_landscape__132930,0.4467,12
adain,7162,chinese_landscape__132930,0.2515,12
sanet,7162,chinese_landscape__132930,0.4189,12
cast,7162,chinese_landscape__132930,0.4332,12
stytr2,7162,chinese_landscape__137205,0.4369,12
adain,7162,chinese_landscape__137205,0.2584,12
sanet,7162,chinese_landscape__137205,0.3459,12
cast,7162,chinese_landscape__137205,0.4189,12
stytr2,7162,chinese_landscape__142574,0.4765,12
adain,7162,chinese_landscape__142574,0.0,12
sanet,7162,chinese_landscape__142574,0.0952,12
cast,7162,chinese_landscape__142574,0.461,12
stytr2,7162,chinese_landscape__142578,0.3745,12
adain,7162,chinese_landscape__142578,0.0,12
sanet,7162,chinese_landscape__142578,0.3745,12
cast,7162,chinese_landscape__142578,0.4114,12
stytr2,7162,chinese_landscape__144829,0.4467,12
adain,7162,chinese_landscape__144829,0.0,12
sanet,7162,chinese_landscape__144829,0.0741,12
cast,7162,chinese_landscape__144829,0.4189,12
stytr2,7162,chinese_landscape__148342,0.3888,12
adain,7162,chinese_landscape__148342,0.0,12
sanet,7162,chinese_landscape__148342,0.0877,12
cast,7162,chinese_landscape__148342,0.4402,12
stytr2,7162,mural__img_1082crop_1_0,0.0952,12
adain,7162,mural__img_1082crop_1_0,0.0,12
sanet,7162,mural__img_1082crop_1_0,0.0952,12
cast,7162,mural__img_1082crop_1_0,0.4189,12
stytr2,7162,mural__img_1224crop_0_0,0.3962,12
adain,7162,mural__img_1224crop_0_0,0.0,12
sanet,7162,mural__img_1224crop_0_0,0.0,12
cast,7162,mural__img_1224crop_0_0,0.3745,12
stytr2,7162,mural__img_1224crop_1_1,0.3669,12
adain,7162,mural__img_1224crop_1_1,0.0,12
sanet,7162,mural__img_1224crop_1_1,0.0,12
cast,7162,mural__img_1224crop_1_1,0.4467,12
stytr2,7162,mural__img_16crop_0_0,0.4467,12
adain,7162,mural__img_16crop_0_0,0.0,12
sanet,7162,mural__img_16crop_0_0,0.0227,12
cast,7162,mural__img_16crop_0_0,0.4392,12
stytr2,7162,mural__img_276crop_1_0,0.3542,12
adain,7162,mural__img_276crop_1_0,0.0,12
sanet,7162,mural__img_276crop_1_0,0.0606,12
cast,7162,mural__img_276crop_1_0,0.3745,12
stytr2,7162,mural__img_326crop_1_1,0.361,12
adain,7162,mural__img_326crop_1_1,0.0,12
sanet,7162,mural__img_326crop_1_1,0.0438,12
cast,7162,mural__img_326crop_1_1,0.4038,12
stytr2,7162,mural__img_327crop_0_1,0.3458,12
adain,7162,mural__img_327crop_0_1,0.0,12
sanet,7162,mural__img_327crop_0_1,0.0,12
cast,7162,mural__img_327crop_0_1,0.4467,12
stytr2,7162,mural__img_536crop_1_0,0.3978,12
adain,7162,mural__img_536crop_1_0,0.0,12
sanet,7162,mural__img_536crop_1_0,0.059,12
cast,7162,mural__img_536crop_1_0,0.4467,12
stytr2,7162,mural__img_593crop_0_0,0.0801,12
adain,7162,mural__img_593crop_0_0,0.0,12
sanet,7162,mural__img_593crop_0_0,0.0379,12
cast,7162,mural__img_593crop_0_0,0.4467,12
stytr2,7162,mural__img_739crop_1_1,0.3458,12
adain,7162,mural__img_739crop_1_1,0.0,12
sanet,7162,mural__img_739crop_1_1,0.0,12
cast,7162,mural__img_739crop_1_1,0.0952,12
stytr2,7162,western_painting__met_359775,0.4189,12
adain,7162,western_painting__met_359775,0.0,12
sanet,7162,western_painting__met_359775,0.0801,12
cast,7162,western_painting__met_359775,0.4467,12
stytr2,7162,western_painting__met_383787,0.4294,12
adain,7162,western_painting__met_383787,0.2515,12
sanet,7162,western_painting__met_383787,0.4467,12
cast,7162,western_painting__met_383787,0.4467,12
stytr2,7162,western_painting__met_406721,0.4467,12
adain,7162,western_painting__met_406721,0.0,12
sanet,7162,western_painting__met_406721,0.4467,12
cast,7162,western_painting__met_406721,0.4038,12
stytr2,7162,western_painting__met_437769,0.0801,12
adain,7162,western_painting__met_437769,0.0,12
sanet,7162,western_painting__met_437769,0.0,12
cast,7162,western_painting__met_437769,0.4189,12
stytr2,7162,western_painting__met_437967,0.0952,12
adain,7162,western_painting__met_437967,0.0,12
sanet,7162,western_painting__met_437967,0.0379,12
cast,7162,western_painting__met_437967,0.0952,12
stytr2,7162,western_painting__met_439405,0.053,12
adain,7162,western_painting__met_439405,0.0,12
sanet,7162,western_painting__met_439405,0.0,12
cast,7162,western_painting__met_439405,0.3745,12
stytr2,7162,western_painting__met_649693,0.0877,12
adain,7162,western_painting__met_649693,0.0,12
sanet,7162,western_painting__met_649693,0.0952,12
cast,7162,western_painting__met_649693,0.461,12
stytr2,7162,western_painting__met_739494,0.0877,12
adain,7162,western_painting__met_739494,0.0,12
sanet,7162,western_painting__met_739494,0.0666,12
cast,7162,western_painting__met_739494,0.4467,12
stytr2,7162,western_painting__met_787672,0.4189,12
adain,7162,western_painting__met_787672,0.0514,12
sanet,7162,western_painting__met_787672,0.1797,12
cast,7162,western_painting__met_787672,0.4467,12
stytr2,7162,western_painting__met_788182,0.4189,12
adain,7162,western_painting__met_788182,0.0,12
sanet,7162,western_painting__met_788182,0.0801,12
cast,7162,western_painting__met_788182,0.4189,12
stytr2,7447,chinese_landscape__130942,0.8556,7
adain,7447,chinese_landscape__130942,0.1868,7
sanet,7447,chinese_landscape__130942,0.611,7
cast,7447,chinese_landscape__130942,0.7878,7
stytr2,7447,chinese_landscape__132834,0.777,7
adain,7447,chinese_landscape__132834,0.3016,7
sanet,7447,chinese_landscape__132834,0.6777,7
cast,7447,chinese_landscape__132834,0.7673,7
stytr2,7447,chinese_landscape__132836,0.6491,7
adain,7447,chinese_landscape__132836,0.2747,7
sanet,7447,chinese_landscape__132836,0.5269,7
cast,7447,chinese_landscape__132836,0.7333,7
stytr2,7447,chinese_landscape__132840,0.6777,7
adain,7447,chinese_landscape__132840,0.2857,7
sanet,7447,chinese_landscape__132840,0.5684,7
cast,7447,chinese_landscape__132840,0.7184,7
stytr2,7447,chinese_landscape__132930,0.7738,7
adain,7447,chinese_landscape__132930,0.2576,7
sanet,7447,chinese_landscape__132930,0.5546,7
cast,7447,chinese_landscape__132930,0.7321,7
stytr2,7447,chinese_landscape__137205,0.5904,7
adain,7447,chinese_landscape__137205,0.2796,7
sanet,7447,chinese_landscape__137205,0.4872,7
cast,7447,chinese_landscape__137205,0.7398,7
stytr2,7447,chinese_landscape__142574,0.8214,7
adain,7447,chinese_landscape__142574,0.2466,7
sanet,7447,chinese_landscape__142574,0.4197,7
cast,7447,chinese_landscape__142574,0.7184,7
stytr2,7447,chinese_landscape__142578,0.7651,7
adain,7447,chinese_landscape__142578,0.3977,7
sanet,7447,chinese_landscape__142578,0.6062,7
cast,7447,chinese_landscape__142578,0.7265,7
stytr2,7447,chinese_landscape__144829,0.8095,7
adain,7447,chinese_landscape__144829,0.3025,7
sanet,7447,chinese_landscape__144829,0.5089,7
cast,7447,chinese_landscape__144829,0.8214,7
stytr2,7447,chinese_landscape__148342,0.7421,7
adain,7447,chinese_landscape__148342,0.2805,7
sanet,7447,chinese_landscape__148342,0.5842,7
cast,7447,chinese_landscape__148342,0.6967,7
stytr2,7447,mural__img_1082crop_1_0,0.7619,7
adain,7447,mural__img_1082crop_1_0,0.364,7
sanet,7447,mural__img_1082crop_1_0,0.3233,7
cast,7447,mural__img_1082crop_1_0,0.7929,7
stytr2,7447,mural__img_1224crop_0_0,0.5147,7
adain,7447,mural__img_1224crop_0_0,0.1648,7
sanet,7447,mural__img_1224crop_0_0,0.2879,7
cast,7447,mural__img_1224crop_0_0,0.8056,7
stytr2,7447,mural__img_1224crop_1_1,0.6003,7
adain,7447,mural__img_1224crop_1_1,0.1648,7
sanet,7447,mural__img_1224crop_1_1,0.3648,7
cast,7447,mural__img_1224crop_1_1,0.8005,7
stytr2,7447,mural__img_16crop_0_0,0.5882,7
adain,7447,mural__img_16crop_0_0,0.0,7
sanet,7447,mural__img_16crop_0_0,0.3433,7
cast,7447,mural__img_16crop_0_0,0.7594,7
stytr2,7447,mural__img_276crop_1_0,0.3428,7
adain,7447,mural__img_276crop_1_0,0.0,7
sanet,7447,mural__img_276crop_1_0,0.2816,7
cast,7447,mural__img_276crop_1_0,0.5882,7
stytr2,7447,mural__img_326crop_1_1,0.4747,7
adain,7447,mural__img_326crop_1_1,0.0,7
sanet,7447,mural__img_326crop_1_1,0.3181,7
cast,7447,mural__img_326crop_1_1,0.7469,7
stytr2,7447,mural__img_327crop_0_1,0.5516,7
adain,7447,mural__img_327crop_0_1,0.2647,7
sanet,7447,mural__img_327crop_0_1,0.4302,7
cast,7447,mural__img_327crop_0_1,0.7929,7
stytr2,7447,mural__img_536crop_1_0,0.7285,7
adain,7447,mural__img_536crop_1_0,0.2357,7
sanet,7447,mural__img_536crop_1_0,0.2466,7
cast,7447,mural__img_536crop_1_0,0.7929,7
stytr2,7447,mural__img_593crop_0_0,0.7897,7
adain,7447,mural__img_593crop_0_0,0.1221,7
sanet,7447,mural__img_593crop_0_0,0.2879,7
cast,7447,mural__img_593crop_0_0,0.7929,7
stytr2,7447,mural__img_739crop_1_1,0.5186,7
adain,7447,mural__img_739crop_1_1,0.1331,7
sanet,7447,mural__img_739crop_1_1,0.1807,7
cast,7447,mural__img_739crop_1_1,0.7254,7
stytr2,7447,western_painting__met_359775,0.5771,7
adain,7447,western_painting__met_359775,0.3016,7
sanet,7447,western_painting__met_359775,0.5585,7
cast,7447,western_painting__met_359775,0.8107,7
stytr2,7447,western_painting__met_383787,0.5406,7
adain,7447,western_painting__met_383787,0.1807,7
sanet,7447,western_painting__met_383787,0.4802,7
cast,7447,western_painting__met_383787,0.6429,7
stytr2,7447,western_painting__met_406721,0.78,7
adain,7447,western_painting__met_406721,0.149,7
sanet,7447,western_painting__met_406721,0.4087,7
cast,7447,western_painting__met_406721,0.8036,7
stytr2,7447,western_painting__met_437769,0.71,7
adain,7447,western_painting__met_437769,0.1807,7
sanet,7447,western_painting__met_437769,0.3236,7
cast,7447,western_painting__met_437769,0.7324,7
stytr2,7447,western_painting__met_437967,0.715,7
adain,7447,western_painting__met_437967,0.149,7
sanet,7447,western_painting__met_437967,0.3709,7
cast,7447,western_painting__met_437967,0.7443,7
stytr2,7447,western_painting__met_439405,0.3888,7
adain,7447,western_painting__met_439405,0.1172,7
sanet,7447,western_painting__met_439405,0.0,7
cast,7447,western_painting__met_439405,0.6523,7
stytr2,7447,western_painting__met_649693,0.5269,7
adain,7447,western_painting__met_649693,0.1807,7
sanet,7447,western_painting__met_649693,0.4444,7
cast,7447,western_painting__met_649693,0.7878,7
stytr2,7447,western_painting__met_739494,0.5477,7
adain,7447,western_painting__met_739494,0.2418,7
sanet,7447,western_painting__met_739494,0.4554,7
cast,7447,western_painting__met_739494,0.8393,7
stytr2,7447,western_painting__met_787672,0.6087,7
adain,7447,western_painting__met_787672,0.2906,7
sanet,7447,western_painting__met_787672,0.5079,7
cast,7447,western_painting__met_787672,0.7968,7
stytr2,7447,western_painting__met_788182,0.5911,7
adain,7447,western_painting__met_788182,0.2756,7
sanet,7447,western_painting__met_788182,0.5079,7
cast,7447,western_painting__met_788182,0.7929,7
stytr2,7555,chinese_landscape__130942,0.89,5
adain,7555,chinese_landscape__130942,0.0,5
sanet,7555,chinese_landscape__130942,0.45,5
cast,7555,chinese_landscape__130942,0.6857,5
stytr2,7555,chinese_landscape__132834,0.9143,5
adain,7555,chinese_landscape__132834,0.1,5
sanet,7555,chinese_landscape__132834,0.6,5
cast,7555,chinese_landscape__132834,0.525,5
stytr2,7555,chinese_landscape__132836,0.881,5
adain,7555,chinese_landscape__132836,0.0,5
sanet,7555,chinese_landscape__132836,0.6893,5
cast,7555,chinese_landscape__132836,0.6024,5
stytr2,7555,chinese_landscape__132840,0.681,5
adain,7555,chinese_landscape__132840,0.0333,5
sanet,7555,chinese_landscape__132840,0.6607,5
cast,7555,chinese_landscape__132840,0.6107,5
stytr2,7555,chinese_landscape__132930,0.8476,5
adain,7555,chinese_landscape__132930,0.0,5
sanet,7555,chinese_landscape__132930,0.55,5
cast,7555,chinese_landscape__132930,0.6607,5
stytr2,7555,chinese_landscape__137205,0.6571,5
adain,7555,chinese_landscape__137205,0.1333,5
sanet,7555,chinese_landscape__137205,0.2667,5
cast,7555,chinese_landscape__137205,0.7143,5
stytr2,7555,chinese_landscape__142574,0.881,5
adain,7555,chinese_landscape__142574,0.0,5
sanet,7555,chinese_landscape__142574,0.5167,5
cast,7555,chinese_landscape__142574,0.575,5
stytr2,7555,chinese_landscape__142578,0.681,5
adain,7555,chinese_landscape__142578,0.0,5
sanet,7555,chinese_landscape__142578,0.4107,5
cast,7555,chinese_landscape__142578,0.4583,5
stytr2,7555,chinese_landscape__144829,0.7571,5
adain,7555,chinese_landscape__144829,0.0,5
sanet,7555,chinese_landscape__144829,0.5607,5
cast,7555,chinese_landscape__144829,0.6643,5
stytr2,7555,chinese_landscape__148342,0.8071,5
adain,7555,chinese_landscape__148342,0.0,5
sanet,7555,chinese_landscape__148342,0.35,5
cast,7555,chinese_landscape__148342,0.6274,5
stytr2,7555,mural__img_1082crop_1_0,0.6857,5
adain,7555,mural__img_1082crop_1_0,0.0,5
sanet,7555,mural__img_1082crop_1_0,0.3333,5
cast,7555,mural__img_1082crop_1_0,0.4667,5
stytr2,7555,mural__img_1224crop_0_0,0.4833,5
adain,7555,mural__img_1224crop_0_0,0.0,5
sanet,7555,mural__img_1224crop_0_0,0.2,5
cast,7555,mural__img_1224crop_0_0,0.5179,5
stytr2,7555,mural__img_1224crop_1_1,0.5417,5
adain,7555,mural__img_1224crop_1_1,0.0,5
sanet,7555,mural__img_1224crop_1_1,0.2,5
cast,7555,mural__img_1224crop_1_1,0.5417,5
stytr2,7555,mural__img_16crop_0_0,0.5,5
adain,7555,mural__img_16crop_0_0,0.0,5
sanet,7555,mural__img_16crop_0_0,0.0,5
cast,7555,mural__img_16crop_0_0,0.1,5
stytr2,7555,mural__img_276crop_1_0,0.1667,5
adain,7555,mural__img_276crop_1_0,0.0,5
sanet,7555,mural__img_276crop_1_0,0.0,5
cast,7555,mural__img_276crop_1_0,0.3667,5
stytr2,7555,mural__img_326crop_1_1,0.525,5
adain,7555,mural__img_326crop_1_1,0.0,5
sanet,7555,mural__img_326crop_1_1,0.0,5
cast,7555,mural__img_326crop_1_1,0.3333,5
stytr2,7555,mural__img_327crop_0_1,0.5083,5
adain,7555,mural__img_327crop_0_1,0.0,5
sanet,7555,mural__img_327crop_0_1,0.2333,5
cast,7555,mural__img_327crop_0_1,0.481,5
stytr2,7555,mural__img_536crop_1_0,0.569,5
adain,7555,mural__img_536crop_1_0,0.0,5
sanet,7555,mural__img_536crop_1_0,0.1,5
cast,7555,mural__img_536crop_1_0,0.6143,5
stytr2,7555,mural__img_593crop_0_0,0.525,5
adain,7555,mural__img_593crop_0_0,0.0,5
sanet,7555,mural__img_593crop_0_0,0.0,5
cast,7555,mural__img_593crop_0_0,0.481,5
stytr2,7555,mural__img_739crop_1_1,0.3833,5
adain,7555,mural__img_739crop_1_1,0.0,5
sanet,7555,mural__img_739crop_1_1,0.1333,5
cast,7555,mural__img_739crop_1_1,0.5607,5
stytr2,7555,western_painting__met_359775,0.6726,5
adain,7555,western_painting__met_359775,0.0,5
sanet,7555,western_painting__met_359775,0.3083,5
cast,7555,western_painting__met_359775,0.6607,5
stytr2,7555,western_painting__met_383787,0.756,5
adain,7555,western_painting__met_383787,0.0,5
sanet,7555,western_painting__met_383787,0.431,5
cast,7555,western_painting__met_383787,0.6274,5
stytr2,7555,western_painting__met_406721,0.544,5
adain,7555,western_painting__met_406721,0.0,5
sanet,7555,western_painting__met_406721,0.506,5
cast,7555,western_painting__met_406721,0.3,5
stytr2,7555,western_painting__met_437769,0.5357,5
adain,7555,western_painting__met_437769,0.0,5
sanet,7555,western_painting__met_437769,0.0,5
cast,7555,western_painting__met_437769,0.4893,5
stytr2,7555,western_painting__met_437967,0.5667,5
adain,7555,western_painting__met_437967,0.0,5
sanet,7555,western_painting__met_437967,0.1333,5
cast,7555,western_painting__met_437967,0.4417,5
stytr2,7555,western_painting__met_439405,0.3905,5
adain,7555,western_painting__met_439405,0.0,5
sanet,7555,western_painting__met_439405,0.0,5
cast,7555,western_painting__met_439405,0.325,5
stytr2,7555,western_painting__met_649693,0.7143,5
adain,7555,western_painting__met_649693,0.0,5
sanet,7555,western_painting__met_649693,0.375,5
cast,7555,western_painting__met_649693,0.4857,5
stytr2,7555,western_painting__met_739494,0.275,5
adain,7555,western_painting__met_739494,0.0,5
sanet,7555,western_painting__met_739494,0.2917,5
cast,7555,western_painting__met_739494,0.575,5
stytr2,7555,western_painting__met_787672,0.6024,5
adain,7555,western_painting__met_787672,0.0,5
sanet,7555,western_painting__met_787672,0.3821,5
cast,7555,western_painting__met_787672,0.4,5
stytr2,7555,western_painting__met_788182,0.581,5
adain,7555,western_painting__met_788182,0.0,5
sanet,7555,western_painting__met_788182,0.125,5
cast,7555,western_painting__met_788182,0.575,5
stytr2,7638,chinese_landscape__130942,0.654,5
adain,7638,chinese_landscape__130942,0.0,5
sanet,7638,chinese_landscape__130942,0.2516,5
cast,7638,chinese_landscape__130942,0.5325,5
stytr2,7638,chinese_landscape__132834,0.6262,5
adain,7638,chinese_landscape__132834,0.0,5
sanet,7638,chinese_landscape__132834,0.0,5
cast,7638,chinese_landscape__132834,0.577,5
stytr2,7638,chinese_landscape__132836,0.6484,5
adain,7638,chinese_landscape__132836,0.0,5
sanet,7638,chinese_landscape__132836,0.0,5
cast,7638,chinese_landscape__132836,0.5992,5
stytr2,7638,chinese_landscape__132840,0.5984,5
adain,7638,chinese_landscape__132840,0.0,5
sanet,7638,chinese_landscape__132840,0.15,5
cast,7638,chinese_landscape__132840,0.5706,5
stytr2,7638,chinese_landscape__132930,0.5706,5
adain,7638,chinese_landscape__132930,0.0,5
sanet,7638,chinese_landscape__132930,0.0,5
cast,7638,chinese_landscape__132930,0.5325,5
stytr2,7638,chinese_landscape__137205,0.4778,5
adain,7638,chinese_landscape__137205,0.0,5
sanet,7638,chinese_landscape__137205,0.2913,5
cast,7638,chinese_landscape__137205,0.5833,5
stytr2,7638,chinese_landscape__142574,0.5992,5
adain,7638,chinese_landscape__142574,0.0,5
sanet,7638,chinese_landscape__142574,0.1,5
cast,7638,chinese_landscape__142574,0.4437,5
stytr2,7638,chinese_landscape__142578,0.5992,5
adain,7638,chinese_landscape__142578,0.0,5
sanet,7638,chinese_landscape__142578,0.15,5
cast,7638,chinese_landscape__142578,0.5992,5
stytr2,7638,chinese_landscape__144829,0.727,5
adain,7638,chinese_landscape__144829,0.0,5
sanet,7638,chinese_landscape__144829,0.15,5
cast,7638,chinese_landscape__144829,0.5548,5
stytr2,7638,chinese_landscape__148342,0.5484,5
adain,7638,chinese_landscape__148342,0.0,5
sanet,7638,chinese_landscape__148342,0.25,5
cast,7638,chinese_landscape__148342,0.4437,5
stytr2,7638,mural__img_1082crop_1_0,0.5484,5
adain,7638,mural__img_1082crop_1_0,0.1675,5
sanet,7638,mural__img_1082crop_1_0,0.25,5
cast,7638,mural__img_1082crop_1_0,0.4437,5
stytr2,7638,mural__img_1224crop_0_0,0.4151,5
adain,7638,mural__img_1224crop_0_0,0.0,5
sanet,7638,mural__img_1224crop_0_0,0.25,5
cast,7638,mural__img_1224crop_0_0,0.5103,5
stytr2,7638,mural__img_1224crop_1_1,0.4817,5
adain,7638,mural__img_1224crop_1_1,0.025,5
sanet,7638,mural__img_1224crop_1_1,0.0,5
cast,7638,mural__img_1224crop_1_1,0.4437,5
stytr2,7638,mural__img_16crop_0_0,0.504,5
adain,7638,mural__img_16crop_0_0,0.0,5
sanet,7638,mural__img_16crop_0_0,0.0,5
cast,7638,mural__img_16crop_0_0,0.4151,5
stytr2,7638,mural__img_276crop_1_0,0.25,5
adain,7638,mural__img_276crop_1_0,0.0,5
sanet,7638,mural__img_276crop_1_0,0.0,5
cast,7638,mural__img_276crop_1_0,0.3643,5
stytr2,7638,mural__img_326crop_1_1,0.5198,5
adain,7638,mural__img_326crop_1_1,0.0,5
sanet,7638,mural__img_326crop_1_1,0.0,5
cast,7638,mural__img_326crop_1_1,0.4437,5
stytr2,7638,mural__img_327crop_0_1,0.4151,5
adain,7638,mural__img_327crop_0_1,0.0,5
sanet,7638,mural__img_327crop_0_1,0.2083,5
cast,7638,mural__img_327crop_0_1,0.5437,5
stytr2,7638,mural__img_536crop_1_0,0.3607,5
adain,7638,mural__img_536crop_1_0,0.0,5
sanet,7638,mural__img_536crop_1_0,0.0,5
cast,7638,mural__img_536crop_1_0,0.4437,5
stytr2,7638,mural__img_593crop_0_0,0.5385,5
adain,7638,mural__img_593crop_0_0,0.0,5
sanet,7638,mural__img_593crop_0_0,0.1016,5
cast,7638,mural__img_593crop_0_0,0.4437,5
stytr2,7638,mural__img_739crop_1_1,0.4151,5
adain,7638,mural__img_739crop_1_1,0.0,5
sanet,7638,mural__img_739crop_1_1,0.0,5
cast,7638,mural__img_739crop_1_1,0.4437,5
stytr2,7638,western_painting__met_359775,0.4151,5
adain,7638,western_painting__met_359775,0.0,5
sanet,7638,western_painting__met_359775,0.15,5
cast,7638,western_painting__met_359775,0.5937,5
stytr2,7638,western_painting__met_383787,0.4024,5
adain,7638,western_painting__met_383787,0.0,5
sanet,7638,western_painting__met_383787,0.0,5
cast,7638,western_painting__met_383787,0.5548,5
stytr2,7638,western_painting__met_406721,0.4151,5
adain,7638,western_painting__met_406721,0.0,5
sanet,7638,western_painting__met_406721,0.25,5
cast,7638,western_painting__met_406721,0.5325,5
stytr2,7638,western_painting__met_437769,0.4151,5
adain,7638,western_painting__met_437769,0.0,5
sanet,7638,western_painting__met_437769,0.1333,5
cast,7638,western_painting__met_437769,0.4151,5
stytr2,7638,western_painting__met_437967,0.4151,5
adain,7638,western_painting__met_437967,0.0,5
sanet,7638,western_painting__met_437967,0.0,5
cast,7638,western_painting__met_437967,0.4437,5
stytr2,7638,western_painting__met_439405,0.2865,5
adain,7638,western_painting__met_439405,0.0,5
sanet,7638,western_painting__met_439405,0.0,5
cast,7638,western_painting__met_439405,0.4437,5
stytr2,7638,western_painting__met_649693,0.3865,5
adain,7638,western_painting__met_649693,0.0,5
sanet,7638,western_painting__met_649693,0.075,5
cast,7638,western_painting__met_649693,0.3865,5
