method,content,style,ocr_sim,n_gt
saliency_routed_spatial_alpha,3218,western_painting__met_406721,0.6111,6
saliency_routed_spatial_alpha,3218,western_painting__met_437967,0.2083,6
saliency_routed_spatial_alpha,3218,western_painting__met_437769,0.2384,6
saliency_routed_spatial_alpha,3218,western_painting__met_439405,0.2731,6
saliency_routed_spatial_alpha,3218,western_painting__met_649693,0.275,6
saliency_routed_spatial_alpha,3218,western_painting__met_739494,0.5823,6
saliency_routed_spatial_alpha,3218,western_painting__met_787672,0.5833,6
saliency_routed_spatial_alpha,3218,western_painting__met_788182,0.5493,6
saliency_routed_spatial_alpha,324,chinese_landscape__130942,0.5325,11
saliency_routed_spatial_alpha,324,chinese_landscape__132834,0.5325,11
saliency_routed_spatial_alpha,324,chinese_landscape__132836,0.484,11
saliency_routed_spatial_alpha,324,chinese_landscape__132930,0.5041,11
saliency_routed_spatial_alpha,324,chinese_landscape__137205,0.4871,11
saliency_routed_spatial_alpha,324,chinese_landscape__142574,0.406,11
saliency_routed_spatial_alpha,324,chinese_landscape__132840,0.5325,11
saliency_routed_spatial_alpha,324,chinese_landscape__142578,0.406,11
saliency_routed_spatial_alpha,324,chinese_landscape__144829,0.5098,11
saliency_routed_spatial_alpha,324,chinese_landscape__148342,0.4016,11
saliency_routed_spatial_alpha,324,mural__img_1224crop_0_0,0.4765,11
saliency_routed_spatial_alpha,324,mural__img_1082crop_1_0,0.6007,11
saliency_routed_spatial_alpha,324,mural__img_1224crop_1_1,0.4514,11
saliency_routed_spatial_alpha,324,mural__img_16crop_0_0,0.1989,11
saliency_routed_spatial_alpha,324,mural__img_276crop_1_0,0.2917,11
saliency_routed_spatial_alpha,324,mural__img_327crop_0_1,0.5723,11
saliency_routed_spatial_alpha,324,mural__img_326crop_1_1,0.4873,11
saliency_routed_spatial_alpha,324,mural__img_536crop_1_0,0.5386,11
saliency_routed_spatial_alpha,324,mural__img_593crop_0_0,0.529,11
saliency_routed_spatial_alpha,324,mural__img_739crop_1_1,0.5082,11
saliency_routed_spatial_alpha,324,western_painting__met_359775,0.5347,11
saliency_routed_spatial_alpha,324,western_painting__met_406721,0.6177,11
saliency_routed_spatial_alpha,324,western_painting__met_383787,0.4979,11
saliency_routed_spatial_alpha,324,western_painting__met_437769,0.5347,11
saliency_routed_spatial_alpha,324,western_painting__met_439405,0.5363,11
saliency_routed_spatial_alpha,324,western_painting__met_437967,0.5119,11
saliency_routed_spatial_alpha,324,western_painting__met_649693,0.5347,11
saliency_routed_spatial_alpha,324,western_painting__met_739494,0.595,11
saliency_routed_spatial_alpha,324,western_painting__met_788182,0.4806,11
saliency_routed_spatial_alpha,324,western_painting__met_787672,0.6234,11
saliency_routed_spatial_alpha,3359,chinese_landscape__130942,0.7601,6
saliency_routed_spatial_alpha,3359,chinese_landscape__132834,0.8043,6
saliency_routed_spatial_alpha,3359,chinese_landscape__132836,0.7389,6
saliency_routed_spatial_alpha,3359,chinese_landscape__132840,0.7118,6
saliency_routed_spatial_alpha,3359,chinese_landscape__142574,0.7253,6
saliency_routed_spatial_alpha,3359,chinese_landscape__137205,0.6083,6
saliency_routed_spatial_alpha,3359,chinese_landscape__132930,0.7854,6
saliency_routed_spatial_alpha,3359,mural__img_1224crop_0_0,0.5066,6
saliency_routed_spatial_alpha,3359,mural__img_1224crop_1_1,0.601,6
saliency_routed_spatial_alpha,3359,chinese_landscape__142578,0.6449,6
saliency_routed_spatial_alpha,3359,mural__img_1082crop_1_0,0.6793,6
saliency_routed_spatial_alpha,3359,chinese_landscape__148342,0.6323,6
saliency_routed_spatial_alpha,3359,chinese_landscape__144829,0.8043,6
saliency_routed_spatial_alpha,3359,mural__img_16crop_0_0,0.0,6
saliency_routed_spatial_alpha,3359,mural__img_276crop_1_0,0.0985,6
saliency_routed_spatial_alpha,3359,mural__img_326crop_1_1,0.2298,6
saliency_routed_spatial_alpha,3359,mural__img_327crop_0_1,0.5328,6
saliency_routed_spatial_alpha,3359,mural__img_536crop_1_0,0.5328,6
saliency_routed_spatial_alpha,3359,mural__img_593crop_0_0,0.7212,6
saliency_routed_spatial_alpha,3359,mural__img_739crop_1_1,0.0,6
saliency_routed_spatial_alpha,3359,western_painting__met_359775,0.3727,6
saliency_routed_spatial_alpha,3359,western_painting__met_406721,0.3874,6
saliency_routed_spatial_alpha,3359,western_painting__met_437967,0.3662,6
saliency_routed_spatial_alpha,3359,western_painting__met_437769,0.5328,6
saliency_routed_spatial_alpha,3359,western_painting__met_383787,0.803,6
saliency_routed_spatial_alpha,3359,western_painting__met_649693,0.6919,6
saliency_routed_spatial_alpha,3359,western_painting__met_439405,0.1852,6
saliency_routed_spatial_alpha,3359,western_painting__met_739494,0.6949,6
saliency_routed_spatial_alpha,3359,western_painting__met_787672,0.7172,6
saliency_routed_spatial_alpha,3359,western_painting__met_788182,0.7071,6
saliency_routed_spatial_alpha,3450,chinese_landscape__130942,0.6296,3
saliency_routed_spatial_alpha,3450,chinese_landscape__132836,0.6667,3
saliency_routed_spatial_alpha,3450,chinese_landscape__132930,0.2917,3
saliency_routed_spatial_alpha,3450,chinese_landscape__132834,0.6667,3
saliency_routed_spatial_alpha,3450,chinese_landscape__132840,0.6667,3
saliency_routed_spatial_alpha,3450,chinese_landscape__142574,0.4167,3
saliency_routed_spatial_alpha,3450,chinese_landscape__142578,0.5833,3
saliency_routed_spatial_alpha,3450,chinese_landscape__148342,0.6667,3
saliency_routed_spatial_alpha,3450,chinese_landscape__137205,0.6667,3
saliency_routed_spatial_alpha,3450,chinese_landscape__144829,0.6296,3
saliency_routed_spatial_alpha,3450,mural__img_1224crop_0_0,0.625,3
saliency_routed_spatial_alpha,3450,mural__img_1082crop_1_0,0.6667,3
saliency_routed_spatial_alpha,3450,mural__img_326crop_1_1,0.2083,3
saliency_routed_spatial_alpha,3450,mural__img_16crop_0_0,0.0,3
saliency_routed_spatial_alpha,3450,mural__img_276crop_1_0,0.0,3
saliency_routed_spatial_alpha,3450,mural__img_1224crop_1_1,0.625,3
saliency_routed_spatial_alpha,3450,mural__img_327crop_0_1,0.5833,3
saliency_routed_spatial_alpha,3450,mural__img_536crop_1_0,0.5833,3
saliency_routed_spatial_alpha,3450,western_painting__met_383787,0.625,3
saliency_routed_spatial_alpha,3450,mural__img_593crop_0_0,0.625,3
saliency_routed_spatial_alpha,3450,mural__img_739crop_1_1,0.25,3
saliency_routed_spatial_alpha,3450,western_painting__met_437769,0.5,3
saliency_routed_spatial_alpha,3450,western_painting__met_437967,0.0,3
saliency_routed_spatial_alpha,3450,western_painting__met_359775,0.5833,3
saliency_routed_spatial_alpha,3450,western_painting__met_739494,0.6296,3
saliency_routed_spatial_alpha,3450,western_painting__met_406721,0.625,3
saliency_routed_spatial_alpha,3450,western_painting__met_649693,0.5833,3
saliency_routed_spatial_alpha,3450,western_painting__met_787672,0.625,3
saliency_routed_spatial_alpha,3450,western_painting__met_439405,0.5417,3
saliency_routed_spatial_alpha,3450,western_painting__met_788182,0.6667,3
saliency_routed_spatial_alpha,3466,chinese_landscape__132834,0.6667,3
saliency_routed_spatial_alpha,3466,chinese_landscape__130942,0.625,3
saliency_routed_spatial_alpha,3466,chinese_landscape__132840,0.5926,3
saliency_routed_spatial_alpha,3466,chinese_landscape__132836,0.6296,3
saliency_routed_spatial_alpha,3466,chinese_landscape__132930,0.7024,3
saliency_routed_spatial_alpha,3466,chinese_landscape__142574,0.6369,3
saliency_routed_spatial_alpha,3466,chinese_landscape__137205,0.6296,3
saliency_routed_spatial_alpha,3466,chinese_landscape__142578,0.5833,3
saliency_routed_spatial_alpha,3466,chinese_landscape__144829,0.7143,3
saliency_routed_spatial_alpha,3466,mural__img_1082crop_1_0,0.7738,3
saliency_routed_spatial_alpha,3466,mural__img_276crop_1_0,0.6488,3
saliency_routed_spatial_alpha,3466,mural__img_1224crop_0_0,0.381,3
saliency_routed_spatial_alpha,3466,mural__img_1224crop_1_1,0.5417,3
saliency_routed_spatial_alpha,3466,chinese_landscape__148342,0.5714,3
saliency_routed_spatial_alpha,3466,mural__img_16crop_0_0,0.1667,3
saliency_routed_spatial_alpha,3466,mural__img_326crop_1_1,0.4167,3
saliency_routed_spatial_alpha,3466,mural__img_739crop_1_1,0.8631,3
saliency_routed_spatial_alpha,3466,mural__img_593crop_0_0,0.7738,3
saliency_routed_spatial_alpha,3466,mural__img_327crop_0_1,0.6429,3
saliency_routed_spatial_alpha,3466,mural__img_536crop_1_0,0.625,3
saliency_routed_spatial_alpha,3466,western_painting__met_359775,0.6548,3
saliency_routed_spatial_alpha,3466,western_painting__met_406721,0.7202,3
saliency_routed_spatial_alpha,3466,western_painting__met_649693,0.4524,3
saliency_routed_spatial_alpha,3466,western_painting__met_437967,0.8214,3
saliency_routed_spatial_alpha,3466,western_painting__met_437769,0.5,3
saliency_routed_spatial_alpha,3466,western_painting__met_439405,0.5833,3
saliency_routed_spatial_alpha,3466,western_painting__met_383787,0.6667,3
saliency_routed_spatial_alpha,3466,western_painting__met_788182,0.625,3
saliency_routed_spatial_alpha,3466,western_painting__met_739494,0.7738,3
saliency_routed_spatial_alpha,3466,western_painting__met_787672,0.5893,3
saliency_routed_spatial_alpha,3492,chinese_landscape__132834,0.625,3
saliency_routed_spatial_alpha,3492,chinese_landscape__132836,0.625,3
saliency_routed_spatial_alpha,3492,chinese_landscape__130942,0.625,3
saliency_routed_spatial_alpha,3492,chinese_landscape__132930,0.5833,3
saliency_routed_spatial_alpha,3492,chinese_landscape__142574,0.5463,3
saliency_routed_spatial_alpha,3492,chinese_landscape__142578,0.5509,3
saliency_routed_spatial_alpha,3492,chinese_landscape__132840,0.6667,3
saliency_routed_spatial_alpha,3492,chinese_landscape__144829,0.6667,3
saliency_routed_spatial_alpha,3492,chinese_landscape__137205,0.588,3
saliency_routed_spatial_alpha,3492,chinese_landscape__148342,0.5556,3
saliency_routed_spatial_alpha,3492,mural__img_16crop_0_0,0.2222,3
saliency_routed_spatial_alpha,3492,mural__img_1224crop_1_1,0.6296,3
saliency_routed_spatial_alpha,3492,mural__img_1082crop_1_0,0.6667,3
saliency_routed_spatial_alpha,3492,mural__img_1224crop_0_0,0.3889,3
saliency_routed_spatial_alpha,3492,mural__img_326crop_1_1,0.1852,3
saliency_routed_spatial_alpha,3492,mural__img_327crop_0_1,0.5509,3
saliency_routed_spatial_alpha,3492,mural__img_276crop_1_0,0.0,3
saliency_routed_spatial_alpha,3492,mural__img_536crop_1_0,0.5509,3
saliency_routed_spatial_alpha,3492,mural__img_593crop_0_0,0.5509,3
saliency_routed_spatial_alpha,3492,mural__img_739crop_1_1,0.2222,3
saliency_routed_spatial_alpha,3492,western_painting__met_359775,0.4815,3
saliency_routed_spatial_alpha,3492,western_painting__met_406721,0.5167,3
saliency_routed_spatial_alpha,3492,western_painting__met_437769,0.2222,3
saliency_routed_spatial_alpha,3492,western_painting__met_383787,0.6296,3
saliency_routed_spatial_alpha,3492,western_painting__met_439405,0.3472,3
saliency_routed_spatial_alpha,3492,western_painting__met_437967,0.1852,3
saliency_routed_spatial_alpha,3492,western_painting__met_787672,0.588,3
saliency_routed_spatial_alpha,3492,western_painting__met_739494,0.5185,3
saliency_routed_spatial_alpha,3492,western_painting__met_649693,0.55,3
saliency_routed_spatial_alpha,3492,western_painting__met_788182,0.5926,3
saliency_routed_spatial_alpha,3505,chinese_landscape__132834,0.8143,5
saliency_routed_spatial_alpha,3505,chinese_landscape__130942,0.8056,5
saliency_routed_spatial_alpha,3505,chinese_landscape__132840,0.875,5
saliency_routed_spatial_alpha,3505,chinese_landscape__132836,0.8679,5
saliency_routed_spatial_alpha,3505,chinese_landscape__137205,0.7389,5
saliency_routed_spatial_alpha,3505,chinese_landscape__132930,0.579,5
saliency_routed_spatial_alpha,3505,chinese_landscape__142578,0.5833,5
saliency_routed_spatial_alpha,3505,chinese_landscape__148342,0.5611,5
saliency_routed_spatial_alpha,3505,chinese_landscape__144829,0.8143,5
saliency_routed_spatial_alpha,3505,chinese_landscape__142574,0.7111,5
saliency_routed_spatial_alpha,3505,mural__img_1082crop_1_0,0.625,5
saliency_routed_spatial_alpha,3505,mural__img_1224crop_1_1,0.3,5
saliency_routed_spatial_alpha,3505,mural__img_1224crop_0_0,0.3778,5
saliency_routed_spatial_alpha,3505,mural__img_276crop_1_0,0.1111,5
saliency_routed_spatial_alpha,3505,mural__img_16crop_0_0,0.0,5
saliency_routed_spatial_alpha,3505,mural__img_327crop_0_1,0.3444,5
saliency_routed_spatial_alpha,3505,mural__img_326crop_1_1,0.4056,5
saliency_routed_spatial_alpha,3505,mural__img_593crop_0_0,0.4,5
saliency_routed_spatial_alpha,3505,western_painting__met_359775,0.3556,5
saliency_routed_spatial_alpha,3505,mural__img_739crop_1_1,0.2889,5
saliency_routed_spatial_alpha,3505,mural__img_536crop_1_0,0.4,5
saliency_routed_spatial_alpha,3505,western_painting__met_383787,0.5806,5
saliency_routed_spatial_alpha,3505,western_painting__met_406721,0.3778,5
saliency_routed_spatial_alpha,3505,western_painting__met_437769,0.3778,5
saliency_routed_spatial_alpha,3505,western_painting__met_437967,0.2889,5
saliency_routed_spatial_alpha,3505,western_painting__met_787672,0.625,5
saliency_routed_spatial_alpha,3505,western_painting__met_439405,0.0,5
saliency_routed_spatial_alpha,3505,western_painting__met_739494,0.625,5
saliency_routed_spatial_alpha,3505,western_painting__met_649693,0.552,5
saliency_routed_spatial_alpha,3505,western_painting__met_788182,0.6028,5
saliency_routed_spatial_alpha,3608,chinese_landscape__130942,0.4499,12
saliency_routed_spatial_alpha,3608,chinese_landscape__132834,0.4439,12
saliency_routed_spatial_alpha,3608,chinese_landscape__142574,0.3566,12
saliency_routed_spatial_alpha,3608,chinese_landscape__132930,0.3566,12
saliency_routed_spatial_alpha,3608,chinese_landscape__132836,0.3566,12
saliency_routed_spatial_alpha,3608,chinese_landscape__132840,0.3953,12
saliency_routed_spatial_alpha,3608,chinese_landscape__142578,0.3358,12
saliency_routed_spatial_alpha,3608,chinese_landscape__137205,0.3813,12
saliency_routed_spatial_alpha,3608,chinese_landscape__148342,0.3433,12
saliency_routed_spatial_alpha,3608,chinese_landscape__144829,0.4608,12
saliency_routed_spatial_alpha,3608,mural__img_1082crop_1_0,0.3914,12
saliency_routed_spatial_alpha,3608,mural__img_1224crop_0_0,0.3358,12
saliency_routed_spatial_alpha,3608,mural__img_1224crop_1_1,0.3462,12
saliency_routed_spatial_alpha,3608,mural__img_276crop_1_0,0.2629,12
saliency_routed_spatial_alpha,3608,mural__img_16crop_0_0,0.256,12
saliency_routed_spatial_alpha,3608,mural__img_326crop_1_1,0.3046,12
saliency_routed_spatial_alpha,3608,mural__img_327crop_0_1,0.3462,12
saliency_routed_spatial_alpha,3608,mural__img_739crop_1_1,0.3462,12
saliency_routed_spatial_alpha,3608,mural__img_593crop_0_0,0.378,12
saliency_routed_spatial_alpha,3608,mural__img_536crop_1_0,0.3462,12
saliency_routed_spatial_alpha,3608,western_painting__met_359775,0.3145,12
saliency_routed_spatial_alpha,3608,western_painting__met_406721,0.3358,12
saliency_routed_spatial_alpha,3608,western_painting__met_383787,0.437,12
saliency_routed_spatial_alpha,3608,western_painting__met_437769,0.3175,12
saliency_routed_spatial_alpha,3608,western_painting__met_437967,0.3046,12
saliency_routed_spatial_alpha,3608,western_painting__met_439405,0.252,12
saliency_routed_spatial_alpha,3608,western_painting__met_649693,0.3685,12
saliency_routed_spatial_alpha,3608,western_painting__met_739494,0.393,12
saliency_routed_spatial_alpha,3608,western_painting__met_787672,0.4969,12
saliency_routed_spatial_alpha,3608,western_painting__met_788182,0.313,12
saliency_routed_spatial_alpha,361,chinese_landscape__130942,0.5156,8
saliency_routed_spatial_alpha,361,chinese_landscape__132834,0.5028,8
saliency_routed_spatial_alpha,361,chinese_landscape__142574,0.0938,8
saliency_routed_spatial_alpha,361,chinese_landscape__137205,0.3455,8
saliency_routed_spatial_alpha,361,chinese_landscape__132836,0.4722,8
saliency_routed_spatial_alpha,361,chinese_landscape__132930,0.0938,8
saliency_routed_spatial_alpha,361,chinese_landscape__142578,0.3368,8
saliency_routed_spatial_alpha,361,chinese_landscape__132840,0.4528,8
saliency_routed_spatial_alpha,361,chinese_landscape__148342,0.0938,8
saliency_routed_spatial_alpha,361,mural__img_1082crop_1_0,0.4733,8
saliency_routed_spatial_alpha,361,chinese_landscape__144829,0.5724,8
saliency_routed_spatial_alpha,361,mural__img_276crop_1_0,0.0938,8
saliency_routed_spatial_alpha,361,mural__img_16crop_0_0,0.3056,8
saliency_routed_spatial_alpha,361,mural__img_1224crop_1_1,0.3726,8
saliency_routed_spatial_alpha,361,mural__img_1224crop_0_0,0.2188,8
saliency_routed_spatial_alpha,361,mural__img_536crop_1_0,0.4983,8
saliency_routed_spatial_alpha,361,mural__img_327crop_0_1,0.441,8
saliency_routed_spatial_alpha,361,mural__img_326crop_1_1,0.2934,8
saliency_routed_spatial_alpha,361,mural__img_739crop_1_1,0.3476,8
saliency_routed_spatial_alpha,361,mural__img_593crop_0_0,0.5799,8
saliency_routed_spatial_alpha,361,western_painting__met_383787,0.2986,8
saliency_routed_spatial_alpha,361,western_painting__met_437769,0.225,8
saliency_routed_spatial_alpha,361,western_painting__met_406721,0.3163,8
saliency_routed_spatial_alpha,361,western_painting__met_359775,0.3351,8
saliency_routed_spatial_alpha,361,western_painting__met_439405,0.125,8
saliency_routed_spatial_alpha,361,western_painting__met_649693,0.349,8
saliency_routed_spatial_alpha,361,western_painting__met_437967,0.0938,8
saliency_routed_spatial_alpha,361,western_painting__met_787672,0.6042,8
saliency_routed_spatial_alpha,361,western_painting__met_739494,0.4542,8
saliency_routed_spatial_alpha,361,western_painting__met_788182,0.3622,8
saliency_routed_spatial_alpha,3735,chinese_landscape__132834,0.4793,39
saliency_routed_spatial_alpha,3735,chinese_landscape__130942,0.3632,39
